Idade,Classe Trabalhadora,Educacao,Num Educacao,Ocupacao,Ganho de Capital,Perda de Capital,Horas por Semana,Renda
29, Private, HS-grad,9, Machine-op-inspct,0,0,44, <=50K
38, Private, Assoc-voc,11, Tech-support,0,0,40, <=50K
44, State-gov, Masters,14, Exec-managerial,0,0,40, <=50K
61, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,50, >50K
50, Self-emp-inc, Bachelors,13, Prof-specialty,0,0,45, >50K
53, Private, Masters,14, Prof-specialty,0,0,40, >50K
37, Private, HS-grad,9, Machine-op-inspct,0,0,36, >50K
19, Private, Assoc-voc,11, Prof-specialty,0,0,40, <=50K
59, Self-emp-not-inc, HS-grad,9, Prof-specialty,0,0,20, <=50K
29, Local-gov, Bachelors,13, Prof-specialty,0,0,60, <=50K
49, Private, Prof-school,15, Prof-specialty,0,0,45, <=50K
26, Private, 11th,7, Other-service,1055,0,32, <=50K
60, Private, Some-college,10, Sales,0,0,15, <=50K
55, Self-emp-not-inc, Masters,14, Prof-specialty,0,1977,40, >50K
51, Self-emp-not-inc, Some-college,10, Craft-repair,0,0,55, <=50K
28, Private, Some-college,10, Sales,0,1902,55, >50K
24, Private, Assoc-voc,11, Sales,0,0,40, <=50K
21, State-gov, Some-college,10, Adm-clerical,0,0,30, <=50K
21, Private, HS-grad,9, Sales,0,0,50, <=50K
35, Private, HS-grad,9, Adm-clerical,0,0,45, <=50K
44, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,30, <=50K
42, Private, 10th,6, Exec-managerial,0,0,40, <=50K
27, Private, 9th,5, Craft-repair,0,0,32, <=50K
19, Private, Some-college,10, Machine-op-inspct,0,0,35, <=50K
45, Private, Assoc-voc,11, Other-service,0,0,8, <=50K
34, Local-gov, HS-grad,9, Other-service,0,1740,35, <=50K
51, Private, Bachelors,13, Sales,0,0,60, <=50K
33, Private, HS-grad,9, Handlers-cleaners,0,0,20, <=50K
23, Private, Some-college,10, Handlers-cleaners,0,0,18, <=50K
52, Private, Bachelors,13, Prof-specialty,0,0,30, >50K
36, HS-grad, Some-college,10,,0,0,32, <=50K
38, HS-grad, Some-college,10,,0,0,20, <=50K
64, Self-emp-not-inc, 9th,5, Transport-moving,0,0,45, <=50K
42, Private, Masters,14, Prof-specialty,7688,0,40, >50K
26, Local-gov, Bachelors,13, Prof-specialty,0,0,38, <=50K
38, HS-grad, HS-grad,9,,0,0,24, <=50K
24, Private, 10th,6, Other-service,0,0,30, <=50K
43, Federal-gov, Some-college,10, Exec-managerial,0,0,40, >50K
38, Private, 10th,6, Craft-repair,3103,0,40, >50K
81, HS-grad, HS-grad,9,,0,0,18, <=50K
55, Private, HS-grad,9, Exec-managerial,0,0,40, >50K
39, Private, HS-grad,9, Machine-op-inspct,0,0,36, <=50K
23, State-gov, Some-college,10, Adm-clerical,0,0,15, <=50K
26, Private, 11th,7, Craft-repair,2907,0,50, <=50K
54, Private, HS-grad,9, Other-service,0,0,15, <=50K
43, Private, Masters,14, Exec-managerial,0,0,40, >50K
37, Private, Some-college,10, Exec-managerial,2174,0,40, <=50K
33, Self-emp-not-inc, 11th,7, Craft-repair,0,0,50, <=50K
45, Private, Bachelors,13, Transport-moving,0,0,50, >50K
32, Self-emp-inc, Bachelors,13, Exec-managerial,0,0,55, <=50K
47, Private, 7th-8th,4, Craft-repair,0,0,40, <=50K
44, Private, Assoc-acdm,12, Prof-specialty,0,0,40, >50K
64, Self-emp-inc, Doctorate,16, Exec-managerial,0,1902,60, >50K
30, Local-gov, Bachelors,13, Protective-serv,0,0,45, >50K
51, Private, Bachelors,13, Prof-specialty,0,0,70, >50K
26, State-gov, HS-grad,9, Protective-serv,0,0,40, <=50K
31, Private, Some-college,10, Sales,0,1504,40, <=50K
18, HS-grad, Some-college,10,,594,0,10, <=50K
63, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
48, Private, Assoc-voc,11, Exec-managerial,0,0,43, >50K
37, Self-emp-inc, Bachelors,13, Sales,0,2415,50, >50K
51, HS-grad, HS-grad,9,,0,0,28, <=50K
29, Private, HS-grad,9, Exec-managerial,0,0,38, <=50K
69, Private, Masters,14, Prof-specialty,0,0,25, <=50K
56, Private, HS-grad,9, Transport-moving,0,0,60, <=50K
26, HS-grad, Bachelors,13,,0,0,40, <=50K
39, Local-gov, Masters,14, Prof-specialty,7298,0,40, >50K
42, Self-emp-not-inc, HS-grad,9, Other-service,0,0,22, <=50K
41, Federal-gov, HS-grad,9, Tech-support,0,0,40, >50K
45, Private, HS-grad,9, Machine-op-inspct,0,1887,40, >50K
29, Private, Bachelors,13, Prof-specialty,0,0,50, >50K
34, Private, Some-college,10, Craft-repair,0,0,50, <=50K
31, HS-grad, Bachelors,13,,0,1902,20, >50K
46, Without-pay, HS-grad,9, Machine-op-inspct,0,0,25, <=50K
33, Private, 5th-6th,3, Other-service,0,0,40, <=50K
66, HS-grad, HS-grad,9,,0,0,35, <=50K
55, State-gov, HS-grad,9, Tech-support,0,1887,40, >50K
47, Private, Some-college,10, Adm-clerical,0,0,16, <=50K
48, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,40, >50K
27, Private, Some-college,10, Adm-clerical,0,0,56, <=50K
23, HS-grad, Assoc-acdm,12,,0,1721,20, <=50K
17, Private, 12th,8, Other-service,0,0,15, <=50K
44, State-gov, Bachelors,13, Exec-managerial,0,0,40, >50K
26, Private, HS-grad,9, Sales,0,0,48, <=50K
49, Private, Bachelors,13, Exec-managerial,0,0,55, >50K
73, HS-grad, Assoc-voc,11,,0,0,32, <=50K
47, Private, Masters,14, Prof-specialty,0,0,40, <=50K
28, HS-grad, Some-college,10,,0,0,20, <=50K
49, Private, Some-college,10, Tech-support,0,0,40, <=50K
42, Private, Some-college,10, Prof-specialty,0,0,40, <=50K
30, Private, 10th,6, Craft-repair,0,0,40, <=50K
36, State-gov, Assoc-voc,11, Tech-support,0,0,37, <=50K
32, Private, 11th,7, Craft-repair,13550,0,60, >50K
40, Private, Masters,14, Prof-specialty,0,0,60, <=50K
35, Private, Bachelors,13, Adm-clerical,0,0,43, <=50K
71, Private, 7th-8th,4, Exec-managerial,6097,0,40, >50K
25, Local-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
35, Private, HS-grad,9, Adm-clerical,6849,0,40, <=50K
69, Private, Some-college,10, Sales,0,0,25, <=50K
42, Private, Bachelors,13, Sales,10520,0,50, >50K
51, Private, Assoc-voc,11, Tech-support,0,0,40, >50K
49, Private, Assoc-voc,11, Adm-clerical,0,0,40, <=50K
53, Private, Bachelors,13, Exec-managerial,0,0,40, >50K
48, Private, Some-college,10, Other-service,0,0,40, >50K
37, Private, Some-college,10, Handlers-cleaners,0,1504,40, <=50K
49, State-gov, Prof-school,15, Exec-managerial,0,0,40, <=50K
30, HS-grad, Some-college,10,,0,0,40, <=50K
24, Private, Some-college,10, Craft-repair,0,0,65, <=50K
29, Private, HS-grad,9, Craft-repair,0,0,42, <=50K
23, Private, Bachelors,13, Tech-support,0,0,45, <=50K
46, Private, Some-college,10, Sales,0,0,42, <=50K
63, Private, 12th,8, Craft-repair,0,0,40, <=50K
40, Self-emp-not-inc, Masters,14, Sales,3103,0,50, <=50K
24, Federal-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
36, Private, Some-college,10, Other-service,0,0,45, <=50K
25, Private, HS-grad,9, Prof-specialty,0,0,40, <=50K
54, Local-gov, 9th,5, Other-service,0,0,40, <=50K
58, State-gov, Bachelors,13, Exec-managerial,0,0,40, <=50K
40, Private, HS-grad,9, Exec-managerial,7688,0,50, >50K
20, Private, HS-grad,9, Sales,0,0,26, <=50K
22, Private, 11th,7, Craft-repair,0,0,35, <=50K
80, Self-emp-not-inc, 11th,7, Exec-managerial,0,0,25, <=50K
52, Private, HS-grad,9, Transport-moving,0,0,45, <=50K
40, Federal-gov, Bachelors,13, Adm-clerical,7298,0,48, >50K
48, Private, 10th,6, Machine-op-inspct,0,0,48, <=50K
62, Private, HS-grad,9, Handlers-cleaners,0,0,25, <=50K
32, Private, Assoc-acdm,12, Tech-support,0,0,42, >50K
21, HS-grad, Some-college,10,,0,0,28, <=50K
58, Federal-gov, Bachelors,13, Exec-managerial,0,0,40, >50K
37, Self-emp-not-inc, Masters,14, Exec-managerial,0,0,60, >50K
29, Self-emp-inc, Doctorate,16, Prof-specialty,0,0,35, >50K
50, Private, Some-college,10, Sales,0,0,50, <=50K
30, Local-gov, Bachelors,13, Prof-specialty,0,0,80, <=50K
59, Private, HS-grad,9, Other-service,0,0,10, <=50K
27, Self-emp-not-inc, 9th,5, Craft-repair,0,0,40, <=50K
39, Private, Bachelors,13, Tech-support,0,0,50, >50K
41, Private, Assoc-voc,11, Other-service,7298,0,60, >50K
34, Self-emp-not-inc, Bachelors,13, Craft-repair,15024,0,70, >50K
50, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
18, Private, HS-grad,9, Handlers-cleaners,0,0,28, <=50K
23, Private, Bachelors,13, Exec-managerial,0,0,15, <=50K
26, Private, HS-grad,9, Craft-repair,0,0,48, <=50K
38, Private, Some-college,10, Transport-moving,7298,0,60, >50K
42, Self-emp-not-inc, Assoc-acdm,12, Craft-repair,0,0,35, <=50K
23, Private, Some-college,10, Handlers-cleaners,0,0,15, <=50K
40, Local-gov, Bachelors,13, Prof-specialty,7688,0,40, >50K
23, Private, Some-college,10, Sales,0,0,9, <=50K
37, Private, Bachelors,13, Exec-managerial,0,0,50, <=50K
58, Private, 9th,5, Machine-op-inspct,3781,0,40, <=50K
36, Private, Assoc-acdm,12, Prof-specialty,0,0,40, >50K
25, Private, Assoc-voc,11, Prof-specialty,7688,0,40, >50K
62, Private, Bachelors,13, Exec-managerial,15024,0,40, >50K
34, Private, Some-college,10, Transport-moving,4064,0,40, <=50K
27, Private, Bachelors,13, Prof-specialty,4865,0,36, <=50K
23, Private, HS-grad,9, Sales,0,0,35, <=50K
22, Private, HS-grad,9, Adm-clerical,0,0,38, <=50K
44, Private, Assoc-acdm,12, Sales,4386,0,40, >50K
42, Local-gov, Some-college,10, Transport-moving,0,0,40, <=50K
25, Private, Assoc-acdm,12, Adm-clerical,0,0,45, <=50K
31, Private, 1st-4th,2, Handlers-cleaners,0,0,35, <=50K
42, Private, Some-college,10, Craft-repair,0,0,38, <=50K
26, Private, 9th,5, Craft-repair,0,0,20, <=50K
28, Private, Bachelors,13, Exec-managerial,5178,0,50, >50K
34, Private, Masters,14, Exec-managerial,0,0,40, <=50K
51, Private, Bachelors,13, Handlers-cleaners,0,0,40, <=50K
45, Local-gov, Masters,14, Prof-specialty,0,0,45, >50K
44, Private, Some-college,10, Transport-moving,0,0,50, >50K
47, HS-grad, 7th-8th,4,,0,0,10, <=50K
35, Private, Some-college,10, Farming-fishing,0,0,40, <=50K
46, Private, Assoc-acdm,12, Tech-support,0,0,56, <=50K
46, Private, Bachelors,13, Exec-managerial,0,0,53, >50K
66, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,0,8, >50K
34, State-gov, HS-grad,9, Adm-clerical,0,0,20, <=50K
44, HS-grad, 10th,6,,0,0,40, <=50K
54, Private, Masters,14, Sales,0,0,68, >50K
54, Self-emp-not-inc, 7th-8th,4, Farming-fishing,0,0,60, <=50K
71, Private, 9th,5, Sales,0,0,13, <=50K
51, Private, 12th,8, Craft-repair,0,0,45, <=50K
75, HS-grad, HS-grad,9,,2653,0,14, <=50K
57, Private, 11th,7, Craft-repair,0,0,40, <=50K
40, Private, Bachelors,13, Sales,14084,0,40, >50K
50, Private, Masters,14, Prof-specialty,0,0,40, >50K
32, Private, Assoc-voc,11, Craft-repair,0,0,44, <=50K
37, Local-gov, Bachelors,13, Prof-specialty,0,0,50, >50K
64, Private, HS-grad,9, Adm-clerical,0,0,30, <=50K
37, Private, Assoc-voc,11, Other-service,0,0,40, <=50K
32, Private, Some-college,10, Craft-repair,4650,0,45, <=50K
39, Self-emp-not-inc, Doctorate,16, Prof-specialty,4787,0,40, >50K
18, Private, 12th,8, Handlers-cleaners,0,0,40, <=50K
42, Private, Masters,14, Prof-specialty,0,1902,50, >50K
43, Private, Some-college,10, Sales,3103,0,40, >50K
42, Private, Bachelors,13, Adm-clerical,0,0,55, >50K
53, Local-gov, Bachelors,13, Prof-specialty,0,0,60, >50K
51, Private, 10th,6, Farming-fishing,0,0,40, <=50K
77, Self-emp-inc, Some-college,10, Sales,0,0,8, <=50K
25, Private, Some-college,10, Sales,3418,0,30, <=50K
38, Local-gov, Some-college,10, Prof-specialty,0,0,40, <=50K
23, Private, HS-grad,9, Craft-repair,0,0,30, <=50K
41, Private, Bachelors,13, Sales,0,0,40, >50K
47, Federal-gov, Some-college,10, Exec-managerial,0,0,40, <=50K
72, HS-grad, Bachelors,13,,991,0,7, <=50K
42, Private, Masters,14, Exec-managerial,4650,0,40, <=50K
42, Self-emp-inc, Masters,14, Farming-fishing,0,0,60, >50K
29, Private, 1st-4th,2, Other-service,0,0,40, <=50K
42, Private, Prof-school,15, Exec-managerial,15024,0,40, >50K
41, Private, Some-college,10, Adm-clerical,0,0,45, >50K
78, Self-emp-inc, HS-grad,9, Sales,0,0,45, >50K
43, Private, Assoc-voc,11, Tech-support,0,1902,32, >50K
34, State-gov, Some-college,10, Exec-managerial,0,0,40, <=50K
24, Private, 12th,8, Craft-repair,0,0,40, <=50K
36, Federal-gov, Assoc-voc,11, Tech-support,0,0,40, <=50K
49, Private, Some-college,10, Sales,0,0,44, <=50K
21, Private, 9th,5, Transport-moving,0,0,40, <=50K
51, Private, Assoc-acdm,12, Other-service,0,0,40, <=50K
24, Local-gov, HS-grad,9, Other-service,0,0,40, <=50K
32, Private, Bachelors,13, Sales,0,0,42, >50K
36, Private, Some-college,10, Prof-specialty,0,0,50, <=50K
60, State-gov, Some-college,10, Transport-moving,0,0,40, <=50K
56, Local-gov, Some-college,10, Exec-managerial,0,0,40, <=50K
57, Private, 11th,7, Machine-op-inspct,0,0,40, <=50K
61, Federal-gov, Bachelors,13, Exec-managerial,0,0,40, <=50K
56, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,48, <=50K
61, Self-emp-inc, Some-college,10, Sales,0,1902,35, >50K
45, Private, Masters,14, Exec-managerial,7430,0,70, >50K
31, Private, Masters,14, Prof-specialty,5178,0,40, >50K
60, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,2559,50, >50K
56, Self-emp-not-inc, 11th,7, Other-service,0,0,40, <=50K
45, Private, 11th,7, Other-service,0,0,40, <=50K
28, Private, Assoc-acdm,12, Exec-managerial,0,0,65, >50K
45, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,40, <=50K
58, Private, 9th,5, Handlers-cleaners,0,0,40, <=50K
38, Private, Assoc-voc,11, Tech-support,2354,0,40, <=50K
23, Private, HS-grad,9, Machine-op-inspct,0,0,50, <=50K
23, Private, HS-grad,9, Adm-clerical,3908,0,40, <=50K
40, Private, HS-grad,9, Craft-repair,0,0,25, <=50K
55, Federal-gov, Bachelors,13, Prof-specialty,0,0,40, <=50K
34, State-gov, Assoc-voc,11, Prof-specialty,0,0,40, <=50K
43, Federal-gov, Bachelors,13, Tech-support,0,0,40, <=50K
17, Private, 9th,5, Transport-moving,0,0,20, <=50K
51, Self-emp-not-inc, 10th,6, Transport-moving,0,0,40, <=50K
37, Private, HS-grad,9, Sales,0,0,40, >50K
54, Self-emp-inc, Bachelors,13, Sales,0,0,50, >50K
24, Private, Bachelors,13, Sales,0,0,30, <=50K
48, Private, HS-grad,9, Machine-op-inspct,2174,0,40, <=50K
24, Private, HS-grad,9, Priv-house-serv,0,0,45, <=50K
24, Private, Assoc-voc,11, Adm-clerical,0,0,20, <=50K
50, Private, 7th-8th,4, Craft-repair,3411,0,40, <=50K
33, Private, Bachelors,13, Exec-managerial,0,0,45, >50K
21, Private, HS-grad,9, Other-service,0,0,20, <=50K
22, Private, 5th-6th,3, Farming-fishing,0,0,40, <=50K
53, Private, HS-grad,9, Tech-support,0,0,40, >50K
47, Private, HS-grad,9, Protective-serv,0,0,40, <=50K
30, Private, HS-grad,9, Machine-op-inspct,0,0,20, <=50K
40, Private, 10th,6, Transport-moving,0,0,35, <=50K
45, Local-gov, Assoc-acdm,12, Tech-support,0,0,40, <=50K
61, Local-gov, Bachelors,13, Prof-specialty,0,0,42, <=50K
35, Private, HS-grad,9, Exec-managerial,0,0,55, <=50K
27, Private, 10th,6, Adm-clerical,0,0,60, <=50K
65, Local-gov, Some-college,10, Adm-clerical,0,0,35, <=50K
49, Private, Bachelors,13, Sales,0,1977,50, >50K
46, Private, Masters,14, Exec-managerial,0,323,45, <=50K
67, Private, HS-grad,9, Sales,0,0,32, <=50K
51, Private, Some-college,10, Exec-managerial,0,0,60, >50K
44, Self-emp-not-inc, Bachelors,13, Exec-managerial,0,2415,50, >50K
44, Private, HS-grad,9, Handlers-cleaners,0,0,48, <=50K
54, Private, Some-college,10, Transport-moving,0,0,45, >50K
33, Federal-gov, Prof-school,15, Prof-specialty,0,0,40, >50K
46, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
45, Private, Masters,14, Exec-managerial,4386,0,40, <=50K
27, Private, Assoc-acdm,12, Exec-managerial,3325,0,40, <=50K
49, Private, Masters,14, Sales,0,0,50, >50K
51, Private, HS-grad,9, Sales,0,0,45, <=50K
59, Private, Bachelors,13, Prof-specialty,15024,0,40, >50K
66, HS-grad, Assoc-voc,11,,0,0,40, <=50K
31, Private, HS-grad,9, Other-service,0,0,38, <=50K
35, Federal-gov, Doctorate,16, Prof-specialty,0,0,60, >50K
34, Private, Bachelors,13, Other-service,7688,0,50, >50K
50, Private, Some-college,10, Protective-serv,0,0,70, >50K
43, Self-emp-inc, HS-grad,9, Sales,0,0,50, <=50K
21, Private, 9th,5, Craft-repair,0,0,30, <=50K
33, Private, 9th,5, Other-service,0,0,45, <=50K
48, Private, Some-college,10, Adm-clerical,0,1590,38, <=50K
22, Private, HS-grad,9, Priv-house-serv,0,0,36, <=50K
29, Private, Masters,14, Exec-managerial,0,0,40, <=50K
42, Self-emp-not-inc, Assoc-voc,11, Prof-specialty,0,0,40, <=50K
28, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,50, <=50K
36, Private, HS-grad,9, Prof-specialty,0,0,38, <=50K
66, Local-gov, HS-grad,9, Other-service,0,0,25, <=50K
44, Private, Bachelors,13, Prof-specialty,0,0,20, <=50K
45, Local-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
48, Private, 11th,7, Handlers-cleaners,0,0,60, <=50K
36, Private, Bachelors,13, Adm-clerical,0,0,40, >50K
41, Private, Masters,14, Exec-managerial,0,0,45, >50K
51, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,40, <=50K
20, Private, Some-college,10, Other-service,0,0,29, <=50K
39, Private, Bachelors,13, Adm-clerical,0,0,40, <=50K
38, Private, HS-grad,9, Tech-support,0,0,40, >50K
29, Local-gov, Bachelors,13, Handlers-cleaners,0,0,40, <=50K
52, Self-emp-inc, HS-grad,9, Sales,0,0,40, >50K
22, Private, Assoc-voc,11, Craft-repair,0,0,44, <=50K
44, Self-emp-inc, Some-college,10, Exec-managerial,0,0,80, <=50K
41, Local-gov, Some-college,10, Transport-moving,3942,0,40, <=50K
40, Private, Assoc-voc,11, Sales,0,0,44, <=50K
40, Private, Bachelors,13, Exec-managerial,0,0,30, <=50K
57, Self-emp-inc, Prof-school,15, Prof-specialty,0,0,50, >50K
54, Local-gov, Bachelors,13, Exec-managerial,0,0,40, >50K
29, Private, Some-college,10, Transport-moving,0,0,40, <=50K
44, Private, Masters,14, Exec-managerial,5178,0,40, >50K
45, Private, Some-college,10, Sales,0,0,45, <=50K
57, Private, HS-grad,9, Machine-op-inspct,2174,0,40, <=50K
23, Private, Bachelors,13, Sales,0,0,10, <=50K
22, Private, Assoc-voc,11, Other-service,0,0,44, <=50K
58, Federal-gov, HS-grad,9, Adm-clerical,0,0,40, <=50K
61, Private, 10th,6, Farming-fishing,0,0,20, <=50K
30, Private, Masters,14, Prof-specialty,0,0,45, <=50K
30, Private, 10th,6, Other-service,0,0,40, <=50K
34, Private, Some-college,10, Other-service,0,1628,12, <=50K
23, Private, Some-college,10, Priv-house-serv,0,0,10, <=50K
57, Private, Bachelors,13, Sales,0,0,55, >50K
58, Private, HS-grad,9, Exec-managerial,0,0,45, >50K
59, Self-emp-not-inc, HS-grad,9, Transport-moving,0,0,40, >50K
50, Private, Bachelors,13, Farming-fishing,0,0,45, >50K
44, Local-gov, Masters,14, Prof-specialty,0,0,16, <=50K
33, Private, HS-grad,9, Other-service,0,0,30, <=50K
21, Private, Some-college,10, Craft-repair,0,1719,30, <=50K
44, Private, 11th,7, Prof-specialty,5178,0,36, >50K
50, Private, Some-college,10, Sales,0,0,50, >50K
53, HS-grad, HS-grad,9,,0,0,40, >50K
60, Self-emp-not-inc, 7th-8th,4, Farming-fishing,0,0,40, <=50K
58, Private, Masters,14, Prof-specialty,0,0,20, <=50K
27, Private, Some-college,10, Tech-support,3908,0,40, <=50K
43, Private, HS-grad,9, Adm-clerical,0,0,60, <=50K
33, Local-gov, Assoc-acdm,12, Handlers-cleaners,0,0,40, <=50K
24, Private, Some-college,10, Transport-moving,0,0,65, <=50K
27, Self-emp-inc, Bachelors,13, Exec-managerial,0,0,40, <=50K
46, Federal-gov, Bachelors,13, Exec-managerial,0,0,40, >50K
49, Private, 11th,7, Transport-moving,0,0,40, <=50K
35, State-gov, Bachelors,13, Exec-managerial,0,0,35, >50K
56, Self-emp-not-inc, Some-college,10, Other-service,0,0,45, >50K
41, Local-gov, Masters,14, Prof-specialty,0,1974,40, <=50K
41, Self-emp-not-inc, Some-college,10, Craft-repair,0,2001,50, <=50K
58, Local-gov, 7th-8th,4, Craft-repair,0,0,40, <=50K
57, Private, HS-grad,9, Adm-clerical,0,0,42, <=50K
50, Private, Some-college,10, Transport-moving,0,0,70, >50K
52, Private, Masters,14, Tech-support,0,0,45, <=50K
37, Self-emp-inc, HS-grad,9, Craft-repair,0,0,40, >50K
30, Self-emp-inc, HS-grad,9, Adm-clerical,0,0,40, <=50K
39, Self-emp-inc, HS-grad,9, Craft-repair,0,0,60, <=50K
54, Local-gov, Some-college,10, Craft-repair,0,0,42, <=50K
52, Private, HS-grad,9, Sales,0,0,45, >50K
22, Local-gov, HS-grad,9, Protective-serv,0,0,56, <=50K
65, Private, HS-grad,9, Sales,9386,0,10, >50K
47, Private, Assoc-voc,11, Other-service,0,0,55, <=50K
63, Federal-gov, Doctorate,16, Exec-managerial,0,2559,60, >50K
48, Private, 5th-6th,3, Priv-house-serv,0,0,35, <=50K
28, Private, Some-college,10, Machine-op-inspct,0,0,40, <=50K
23, Private, HS-grad,9, Other-service,0,0,12, <=50K
57, Self-emp-inc, Prof-school,15, Prof-specialty,15024,0,50, >50K
64, State-gov, Bachelors,13, Tech-support,0,0,40, <=50K
28, Private, 7th-8th,4, Sales,0,0,40, <=50K
38, Self-emp-not-inc, 11th,7, Exec-managerial,0,1887,45, >50K
44, Private, Assoc-acdm,12, Farming-fishing,0,0,60, >50K
34, Private, Assoc-voc,11, Prof-specialty,1639,0,20, <=50K
18, Private, HS-grad,9, Craft-repair,0,0,25, <=50K
36, Private, 12th,8, Craft-repair,0,0,40, <=50K
73, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,2457,40, <=50K
29, Local-gov, Bachelors,13, Exec-managerial,0,0,40, >50K
57, Federal-gov, HS-grad,9, Adm-clerical,0,0,35, <=50K
55, Private, 10th,6, Transport-moving,0,0,35, <=50K
21, Private, 10th,6, Craft-repair,0,0,40, <=50K
36, Self-emp-not-inc, Masters,14, Prof-specialty,0,0,45, >50K
26, Private, Some-college,10, Prof-specialty,0,0,50, <=50K
32, HS-grad, Bachelors,13,,0,0,20, >50K
40, Private, Some-college,10, Tech-support,0,213,40, <=50K
59, State-gov, Some-college,10, Exec-managerial,0,2179,40, <=50K
29, Private, HS-grad,9, Sales,0,1138,40, <=50K
29, Self-emp-not-inc, Some-college,10, Machine-op-inspct,0,0,48, <=50K
59, Self-emp-inc, Masters,14, Exec-managerial,15024,0,80, >50K
58, Private, HS-grad,9, Transport-moving,0,0,40, >50K
47, Private, HS-grad,9, Machine-op-inspct,0,0,45, <=50K
44, Private, HS-grad,9, Adm-clerical,0,1504,45, <=50K
42, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,35, <=50K
66, Private, HS-grad,9, Sales,0,0,50, <=50K
41, Private, HS-grad,9, Machine-op-inspct,0,0,45, <=50K
31, Private, HS-grad,9, Sales,0,1594,30, <=50K
36, Self-emp-not-inc, HS-grad,9, Other-service,0,0,16, <=50K
75, HS-grad, Doctorate,16,,0,0,40, <=50K
41, State-gov, Assoc-acdm,12, Prof-specialty,0,0,36, <=50K
25, Private, 11th,7, Machine-op-inspct,0,0,40, <=50K
52, Private, Some-college,10, Exec-managerial,0,0,50, <=50K
30, Private, Bachelors,13, Exec-managerial,0,0,45, <=50K
55, Self-emp-not-inc, Doctorate,16, Exec-managerial,0,0,30, <=50K
20, Private, Some-college,10, Adm-clerical,0,0,24, <=50K
32, Private, 7th-8th,4, Priv-house-serv,0,0,15, <=50K
18, Private, HS-grad,9, Other-service,0,0,35, <=50K
33, Local-gov, Some-college,10, Protective-serv,0,0,45, <=50K
76, HS-grad, Some-college,10,,0,0,40, <=50K
57, Local-gov, Masters,14, Protective-serv,0,0,14, >50K
53, Private, Masters,14, Prof-specialty,0,1876,38, <=50K
50, Local-gov, Prof-school,15, Prof-specialty,0,0,40, >50K
27, Private, Bachelors,13, Exec-managerial,0,0,50, <=50K
40, Private, Assoc-voc,11, Craft-repair,0,0,60, <=50K
26, HS-grad, 10th,6,,0,0,40, <=50K
47, Self-emp-inc, HS-grad,9, Sales,0,0,55, <=50K
39, Federal-gov, Assoc-voc,11, Prof-specialty,0,0,50, <=50K
28, Self-emp-not-inc, Some-college,10, Prof-specialty,0,0,7, <=50K
50, Private, Bachelors,13, Exec-managerial,15024,0,40, >50K
50, Private, HS-grad,9, Sales,0,0,80, <=50K
37, Private, 10th,6, Machine-op-inspct,0,0,40, <=50K
26, Private, HS-grad,9, Machine-op-inspct,0,0,40, >50K
55, Private, Assoc-voc,11, Craft-repair,0,0,40, >50K
32, Private, HS-grad,9, Sales,0,0,60, <=50K
26, Private, Bachelors,13, Craft-repair,0,0,45, >50K
32, Private, HS-grad,9, Transport-moving,7298,0,40, >50K
43, Private, Some-college,10, Handlers-cleaners,1055,0,40, <=50K
38, Private, HS-grad,9, Other-service,0,0,75, <=50K
38, Private, 5th-6th,3, Sales,0,0,40, <=50K
65, Private, Assoc-voc,11, Adm-clerical,0,0,40, <=50K
70, Self-emp-not-inc, Some-college,10, Exec-managerial,0,2246,40, >50K
48, HS-grad, HS-grad,9,,0,0,25, <=50K
44, Private, Bachelors,13, Machine-op-inspct,0,0,7, <=50K
49, Federal-gov, Assoc-acdm,12, Adm-clerical,0,0,60, >50K
25, Private, Some-college,10, Handlers-cleaners,0,0,16, <=50K
19, Private, Some-college,10, Adm-clerical,0,0,15, <=50K
43, State-gov, HS-grad,9, Transport-moving,0,0,60, <=50K
42, Private, Masters,14, Prof-specialty,0,0,60, <=50K
33, Federal-gov, Bachelors,13, Adm-clerical,0,0,38, <=50K
30, Private, HS-grad,9, Other-service,0,0,45, <=50K
38, Private, Some-college,10, Transport-moving,0,0,40, >50K
57, Private, Bachelors,13, Sales,0,1887,55, >50K
30, Private, HS-grad,9, Sales,0,0,30, <=50K
42, Local-gov, Masters,14, Exec-managerial,0,0,45, >50K
31, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,70, <=50K
20, Private, Some-college,10, Handlers-cleaners,0,0,12, <=50K
